,x,y,z,trajectory,step
0,0.5848566769656719,0.6058261833943389,0.031015076639192625,0,0
1,0.6197126449790967,0.6115840541590729,0.04477869488753445,0,10
2,0.585646577619956,0.605758247934955,0.05585161146652931,0,20
3,0.5398359106334327,0.590853399396063,0.06768014497109741,0,30
4,0.49397916434407646,0.5714829625317205,0.08131659870980365,0,40
5,0.4496080732834066,0.5499005260116059,0.09744000591029786,0,50
6,0.40633275972979027,0.5267597963683212,0.11685796583761733,0,60
7,0.3635793629949635,0.5019444854528944,0.14070887579268052,0,70
8,0.3209348799228563,0.47498417976047386,0.17061677548520515,0,80
9,0.27830516046580595,0.44525911058913087,0.2088218639798195,0,90
10,0.23612316156407712,0.4121939350334554,0.2581421057508976,0,100
11,0.19557683350287838,0.3755940192792063,0.32139181832066543,0,110
12,0.15859202757537655,0.33615766826374727,0.3998382111709726,0,120
13,0.12720193735214044,0.29583985216341124,0.4912097357419121,0,130
14,0.10250912564744359,0.25745389168400556,0.5893454245615889,0,140
15,0.08421609614940573,0.2235226785120685,0.6865985155786648,0,150
16,0.07111386092517882,0.19535842253286967,0.7768139661094472,0,160
17,0.061823547455065214,0.17301347880693319,0.856560894001589,0,170
18,0.055203019084689976,0.1557741519324921,0.9247556995902562,0,180
19,0.05042728496366392,0.1426645288437486,0.9817836261813139,0,190
20,0.04693278584370412,0.13274627430563649,1.0287580284750288,0,200
21,0.04434032388564019,0.12523766215934534,1.0670513922049998,0,210
22,0.04239342991787942,0.11953169560737659,1.098041287709232,0,220
23,0.04091614918405632,0.1151730836108143,1.1229900310989727,0,230
24,0.039785582273145166,0.11182539757981445,1.1429986749184333,0,240
25,0.03891430767796947,0.10924073223311799,1.1590000095079793,0,250
26,0.038239110842647486,0.10723593626114705,1.1717692850786858,0,260
27,0.03771349146227711,0.10567472822686778,1.1819427415455162,0,270
28,0.03730283880838318,0.10445490834773052,1.1900379687218037,0,280
29,0.03698111511457528,0.10349922233117549,1.1964733179830025,0,290
30,0.0367284379080428,0.10274881578831183,1.2015852157535436,0,300
31,0.03652967009971811,0.10215853887878919,1.2056434865493038,0,310
32,0.03637307235749931,0.10169354828679926,1.2088638380066936,0,320
33,0.03624957085047734,0.10132683564821829,1.2114183446652111,0,330
34,0.03615205842266158,0.10103736731718435,1.213444054603657,0,340
35,0.036075028751817485,0.10080870197360782,1.215050112627986,0,350
36,0.03601414141332285,0.10062796545023177,1.2163232124479726,0,360
37,0.035965994157041374,0.10048503914292434,1.2173322877868231,0,370
38,0.03592791336466139,0.10037197850555717,1.2181319704520202,0,380
39,0.035897756135689636,0.10028251499937034,1.2187656411593948,0,390
40,0.03587389786788036,0.10021170543591454,1.2192677651541268,0,400
41,0.03585501339485254,0.10015565855338833,1.2196655642470218,0,410
42,0.035840060515480616,0.10011128163479405,1.219980759009631,0,420
43,0.035828222765907,0.1000761400400355,1.2202305016883348,0,430
44,0.035818851985236495,0.10004831260071913,1.2204283566374485,0,440
45,0.035811421253237476,0.10002627534099763,1.2205850922295207,0,450
46,0.0358055369006828,0.10000882212933769,1.2207092596184015,0,460
47,0.03580087877749232,0.09999499848720997,1.2208076288610048,0,470
48,0.03579719047782228,0.09998405260598284,1.220885533851652,0,480
49,0.035794268264346514,0.09997538050876567,1.2209472641464492,0,490
50,0.19364310144386304,0.01887260854321783,1.213322056462022,1,0
51,0.04466092578981614,0.0745869724642302,1.1453760654148386,1,10
52,0.03925400856512876,0.09536220496702673,1.1545393947341291,1,20
53,0.038494304866527496,0.10235019914638732,1.1665061395161602,1,30
54,0.03795188160740812,0.10418466865787548,1.17711013564992,1,40
55,0.037505803719895564,0.10420011404120559,1.1859441590589384,1,50
56,0.03714663256297931,0.10365635677973818,1.193122243836764,1,60
57,0.03686096552321362,0.10301197631726165,1.1988857414807572,1,70
58,0.03663492697132765,0.10242026200931634,1.2034858763815885,1,80
59,0.036456392638546574,0.10192113166578091,1.2071460999302084,1,90
60,0.03631543696692535,0.1015147007700948,1.2100535987304184,1,100
61,0.0362041279191784,0.10118893887468723,1.212361010402773,1,110
62,0.03611618796218246,0.10092972010721342,1.2141911475088358,1,120
63,0.036046695160341174,0.10072412171081449,1.2156422345062572,1,130
64,0.03599173568038512,0.10056127961560897,1.216792496268852,1,140
65,0.03594826860244131,0.10043237168963107,1.2177041456441955,1,150
66,0.03591387776806381,0.10033033738437516,1.2184266146254858,1,160
67,0.03588665398912077,0.10024956780790291,1.2189991333841612,1,170
68,0.035865101921249254,0.1001856315890711,1.2194527506520214,1,180
69,0.03584805704513848,0.10013501305744549,1.219812165810297,1,190
70,0.035834552361628386,0.10009493286410287,1.2200969251866522,1,200
71,0.03582385962267554,0.1000631994545481,1.2203224954699539,1,210
72,0.03581539074099126,0.10003806673852118,1.2205012169421796,1,220
73,0.0358086838521348,0.10001816005218984,1.2206428212691647,1,230
74,0.035803376422504654,0.10000239356650376,1.2207550062016186,1,240
75,0.03579916510431578,0.09998990702332082,1.2208438660841028,1,250
76,0.035795830765489506,0.09998001649682124,1.2209142632594008,1,260
77,0.03579319092920055,0.09997218341842573,1.2209700239456756,1,270
78,0.0357911019775067,0.09996597949455305,1.2210141929070057,1,280
79,0.0357894487650103,0.09996106285590696,1.2210492012177019,1,290
80,0.03578813147686086,0.09995717033766707,1.221076913852904,1,300
81,0.03578709216177403,0.09995408388747978,1.221098892097851,1,310
82,0.03578626822262784,0.09995163944206605,1.221116298881681,1,320
83,0.035785615480401566,0.09994970764025991,1.221130054573464,1,330
84,0.03578509444307442,0.09994817457871787,1.2211409692795008,1,340
85,0.03578469097605048,0.09994695988569369,1.22114962350852,1,350
86,0.035784367119210306,0.09994599719327261,1.221156479825697,1,360
87,0.03578411031596036,0.09994523498370403,1.2211619081185363,1,370
88,0.03578390650086146,0.09994463069504118,1.2211662116344573,1,380
89,0.03578374476358295,0.09994415439805192,1.2211696029737318,1,390
90,0.03578360665095754,0.09994377555091119,1.2211722944332097,1,400
91,0.03578352120661123,0.09994347512913707,1.2211744440687453,1,410
92,0.035783436151983275,0.09994323712006552,1.2211761360800941,1,420
93,0.035783373252722135,0.09994304784801647,1.221177484636925,1,430
94,0.035783322519170054,0.09994289707367958,1.2211785585013173,1,440
95,0.03578328227308927,0.09994277768281279,1.2211794087975798,1,450
96,0.035783250807218094,0.09994268456381339,1.2211800719397672,1,460
97,0.035783226538032294,0.09994261274798613,1.2211805833721625,1,470
98,0.03578320733104103,0.09994255549365591,1.2211809911956004,1,480
99,0.03578319243104599,0.09994251118230217,1.2211813068041386,1,490
100,0.8648141441655858,0.44900156156534043,0.15489066253875775,2,0
101,0.3975714949710716,0.48746370785572074,0.1460286458797903,2,10
102,0.322446443987516,0.4700506791155025,0.17115150486554423,2,20
103,0.27823226062937784,0.44333177936166085,0.20893697446266468,2,30
104,0.2360681204619099,0.41142824526925664,0.25818910345260276,2,40
105,0.19555886101163045,0.37529071982342693,0.32140898647085503,2,50
106,0.158589187721576,0.3360399818486284,0.3998377808712382,2,60
107,0.127204035806317,0.29579686185848786,0.4911990844702036,2,70
108,0.10251214702362862,0.2574405575134996,0.5893298475059512,2,80
109,0.08421874052780648,0.22352056287865396,0.6865816682369622,2,90
110,0.07111588767755139,0.19536008039829322,0.7767979426790991,2,100
111,0.061825033080825306,0.17301603767343945,0.8565466501519929,2,110
112,0.05520409071949665,0.15577658354015128,0.924743548788938,2,120
113,0.05042807818388461,0.14266655427769015,0.9817735069199441,2,130
114,0.0469333724820792,0.13274788017187697,1.0287497167909176,2,140
115,0.0443407615831805,0.12523890954406078,1.0670446364865853,2,150
116,0.042393758729564156,0.11953264365461645,1.0980358553710228,2,160
117,0.040916403878971906,0.11517382742340776,1.1229856504586626,2,170
118,0.0397857763545341,0.11182597190401249,1.142995165302816,2,180
119,0.03891446416767595,0.10924117777331582,1.1589972182923725,2,190
120,0.03823923009577957,0.10723628394448924,1.1717670504754891,2,200
121,0.037713582695567446,0.10567499992749302,1.1819409571063224,2,210
122,0.0373029093830637,0.10445511488861743,1.1900365772806736,2,220
123,0.0369811572962644,0.10349938772494872,1.1964721872976412,2,230
124,0.03672848189266107,0.10274894703021639,1.2015843177100167,2,240
125,0.03652970376707043,0.10215864118556105,1.2056427770151055,2,250
126,0.03637310684942881,0.10169362992474898,1.2088632813514175,2,260
127,0.03624958010369998,0.10132690137100041,1.2114178788027061,2,270
128,0.03615207460241598,0.10103741810730901,1.2134436975822387,2,280
129,0.03607504383124052,0.10080874498136819,1.2150498110468186,2,290
130,0.03601415178913423,0.10062799825310394,1.2163229791830468,2,300
131,0.035966009497071086,0.1004850648457086,1.2173321119770482,2,310
132,0.03592790532841575,0.10037199897670836,1.2181318156995649,2,320
133,0.03589776138366481,0.10028253161646655,1.2187655227888434,2,330
134,0.035873903188039936,0.10021172111898977,1.2192676541778318,2,340
135,0.03585501694515695,0.1001556701760064,1.2196654812215832,2,350
136,0.035840064058200616,0.10011128843787445,1.21998071116802,2,360
137,0.03582822725486014,0.10007614544297662,1.220230465138692,2,370
138,0.03581884786445211,0.10004831753154073,1.2204283183945803,2,380
139,0.035811418701790665,0.10002627931744856,1.2205850612660656,2,390
140,0.035805537675018324,0.10000882478658907,1.2207092405441229,2,400
141,0.03580088041317737,0.09999500357446937,1.2208075926372535,2,410
142,0.03579719007550626,0.09998405480755983,1.2208855173475945,2,420
143,0.035794266765913484,0.09997538172395669,1.2209472542890345,2,430
144,0.03579195597262723,0.09996851020086256,1.2209961760360093,2,440
145,0.035790122428788776,0.09996306788324097,1.2210349239706157,2,450
146,0.03578866587844554,0.0999587574440668,1.2210656125943928,2,460
147,0.03578751626067257,0.099955342781795,1.2210899276575975,2,470
148,0.03578660515776976,0.09995263914293669,1.2211091799680764,2,480
149,0.03578588143167761,0.09995049761088531,1.2211244287917347,2,490
150,0.5588436326839135,0.9165239877007184,0.4605772067120446,3,0
151,0.14630022375745935,0.5232240492365532,0.4863710566736249,3,10
152,0.10199092497099221,0.34307559437540514,0.6009592137640857,3,20
153,0.08148916175273725,0.2529953091285446,0.7068962939683525,3,30
154,0.06850511527625333,0.20336099621234857,0.7989266446003123,3,40
155,0.059751865715287907,0.1733565656228719,0.8772391816806479,3,50
156,0.053641331944574266,0.1537815783347052,0.9427942528775556,3,60
157,0.049264061556596656,0.1402763073109353,0.9969590052468632,3,70
158,0.046064289133125026,0.13059290527834488,1.0412656785198087,3,80
159,0.04368715589851011,0.12346637655005513,1.0772341339545604,3,90
160,0.041898110081613114,0.11812658485357216,1.1062668578992507,3,100
161,0.04053757151930432,0.11407419841824422,1.1296002055932155,3,110
162,0.039494260426180754,0.11096982505019,1.1482916745071148,3,120
163,0.0386888593398054,0.10857467257083553,1.1632274635088184,3,130
164,0.038063819567645735,0.10671654643662465,1.1751393236062517,3,140
165,0.03757666894341195,0.10526879667061215,1.1846254614206382,3,150
166,0.03719572053677884,0.10413692450341694,1.1921712811425629,3,160
167,0.036897057225696854,0.10324962732223024,1.1981683067859312,3,170
168,0.03666234370808709,0.10255255555277179,1.2029310800081707,3,180
169,0.03647761818066594,0.10200398840625484,1.2067116130374567,3,190
170,0.03633204259575466,0.10157170071653122,1.2097112102400578,3,200
171,0.03621717072248543,0.1012306785198935,1.2120903494250974,3,210
172,0.036126474909664405,0.10096142259588556,1.2139768908557154,3,220
173,0.03605481353697915,0.10074868294602711,1.215472526090523,3,230
174,0.03599814887329883,0.10058050747119066,1.2166580415880812,3,240
175,0.035953343814396084,0.1004475042409239,1.2175976275943652,3,250
176,0.03591789246660024,0.1003422806489869,1.2183422231258085,3,260
177,0.03588982957110281,0.10025901117166981,1.2189322497783717,3,270
178,0.035867629837085704,0.1001931026374494,1.2193997652116273,3,280
179,0.035850048585833044,0.10014092497431264,1.219770189326781,3,290
180,0.03583613075720286,0.10009961838854191,1.2200636328274441,3,300
181,0.03582511048841838,0.10006690760446034,1.2202961343564376,3,310
182,0.0358163755174745,0.10004100102784962,1.2204803455974451,3,320
183,0.03580946683920737,0.10002048498537008,1.220626281189153,3,330
184,0.035803991231816185,0.1000042353584138,1.2207418967219354,3,340
185,0.035799655533070136,0.09999136892618367,1.2208334599515216,3,350
186,0.035796219253765485,0.09998117588866177,1.2209060089647912,3,360
187,0.03579349769466447,0.09997310084688735,1.2209634911586116,3,370
188,0.03579134434342209,0.09996670421258026,1.2210090319181988,3,380
189,0.035789637496942125,0.09996163789545429,1.2210451036542642,3,390
190,0.0357882852292694,0.09995762481843691,1.2210736780877864,3,400
191,0.03578721425605834,0.09995444770167426,1.2210963011185654,3,410
192,0.03578636307466774,0.09995192976696707,1.2211142295124093,3,420
193,0.03578569330462178,0.09994993478541966,1.2211284377705485,3,430
194,0.03578516122722639,0.09994835410681495,1.221139694777805,3,440
195,0.03578473964114201,0.09994710267976786,1.2211486069359163,3,450
196,0.035784405245340024,0.09994611134166811,1.2211556666799768,3,460
197,0.03578413762310853,0.0999453256620017,1.2211612602513762,3,470
198,0.035783931364480645,0.09994470314841657,1.2211656959109867,3,480
199,0.03578376478712911,0.09994420991760636,1.2211692084014425,3,490
200,0.9161393386535024,0.6114850988530041,0.04753142922636472,4,0
201,0.693637737733278,0.6368615336694602,0.048862766689082786,4,10
202,0.5990451720112208,0.6198872553918842,0.056684990692283554,4,20
203,0.5417916136750824,0.5969302138201332,0.06787549731775802,4,30
204,0.4940295610041677,0.5738275127194067,0.08143659367081614,4,40
205,0.44933727271558305,0.5507045405319853,0.09758112286179975,4,50
206,0.40599418416227046,0.5269444742004492,0.11703732759637138,4,60
207,0.36322021198139903,0.5018742556708441,0.14093693798760187,4,70
208,0.32056726327218366,0.4747986828052699,0.1709087402725647,4,80
209,0.2779353761618543,0.44500960696297803,0.20919924870229972,4,90
210,0.23576001560171508,0.411898790335138,0.25863051777804047,4,100
211,0.19523514349917337,0.3752634988328431,0.3220117622150517,4,110
212,0.15829084828632342,0.3358067841281109,0.4005874646688563,4,120
213,0.12695647829659307,0.29549220477450105,0.49204950165676925,4,130
214,0.10232277710216114,0.2571352050007055,0.5902103372278296,4,140
215,0.08408110184795925,0.22325062765469386,0.6874248928473945,4,150
216,0.07101799919021265,0.19513850693768806,0.7775596950161956,4,160
217,0.06175551155744803,0.17284198059660766,0.8572075082848623,4,170
218,0.055154245936838396,0.15564307497956112,0.9253014956302841,4,180
219,0.050391839638842945,0.1425652356217174,0.982236044946663,4,190
220,0.046906655197282446,0.13267117920742044,1.0291284450511138,4,200
221,0.044320807951422424,0.1251807161885762,1.0673520873630704,4,210
222,0.04237868925300649,0.11948831315913509,1.098283895846805,4,220
223,0.040904920094739124,0.11513985021372904,1.1231849183612257,4,230
224,0.039776946490411726,0.1117997957404733,1.1431547260238188,4,240
225,0.038907642066345255,0.10922092737075105,1.1591246327387468,4,250
226,0.03823391316157993,0.1072205330277877,1.1718686507670633,4,260
227,0.03770944575613999,0.10566270886769041,1.182021865097388,4,270
228,0.037299676373901504,0.1044455064435521,1.190100886895152,4,280
229,0.036978615039276186,0.1034918442484879,1.1965233036479737,4,290
230,0.03672648922885618,0.10274301636211611,1.2016249286855136,4,300
231,0.036528132405677156,0.10215397352783086,1.2056750033673533,4,310
232,0.03637186368350774,0.10168995181750015,1.208888832133385,4,320
233,0.036248604939797945,0.10132399949791468,1.211438145509297,4,330
234,0.036151304820422094,0.10103512346608652,1.213459788249454,4,340
235,0.03607443090887707,0.10080692937389414,1.215062581610056,4,350
236,0.036013669564894726,0.10062656349525916,1.2163331006508835,4,360
237,0.035965617959045786,0.1004839370612675,1.2173400764086522,4,370
238,0.03592760534808976,0.10037110446369867,1.2181381446260633,4,380
239,0.035897533632335346,0.1002818229224508,1.2187705537778228,4,390
240,0.03587371525791203,0.1002111596112839,1.2192716392897738,4,400
241,0.03585486610338442,0.1001552211432451,1.219668669942648,4,410
242,0.03583994461993084,0.1001109366030133,1.2199832110272057,4,420
243,0.035828128586367455,0.10007587012754927,1.2202324188981832,4,430
244,0.0358187722183405,0.10004809896171124,1.2204298704869974,4,440
245,0.03581136789745609,0.10002610499591444,1.220586305784074,4,450
246,0.035805494335681406,0.1000086872749243,1.220710221047448,4,460
247,0.035800843077259496,0.09999489162604662,1.2208083895810753,4,470
248,0.03579716129274239,0.09998396616570511,1.2208861490814202,4,480
249,0.035794247843584044,0.09997531359653922,1.220947741922084,4,490
250,0.7368844870203125,0.5082024633674327,0.15624573874469516,5,0
251,0.3729130235406007,0.4995379524750543,0.15376695884390656,5,10
252,0.30750609666582557,0.4680898185137594,0.1829969148338902,5,20
253,0.26362367997330743,0.43537226314525024,0.22458546429359752,5,30
254,0.2217187569488345,0.4002971005539985,0.27851512368023884,5,40
255,0.18214415767402317,0.36225959624616466,0.3470972542294503,5,50
256,0.14690041667307582,0.32210771865398746,0.4305535304994812,5,60
257,0.11779541401581899,0.28208362829523514,0.5251440915135033,5,70
258,0.09543639549538102,0.2449991746942923,0.6238178254438839,5,80
259,0.07911750038019616,0.21299876255268863,0.7191771678439911,5,90
260,0.06749718090557331,0.18691161225153755,0.8059854621881891,5,100
261,0.05925360692113183,0.16645406095114287,0.8817226889324123,5,110
262,0.05335687980953856,0.15077147416462847,0.9459189546573303,5,120
263,0.049082275353160704,0.13887742077736187,0.9992842809980284,5,130
264,0.04593893243485011,0.12988138955542564,1.0430631595355053,5,140
265,0.04359652369715973,0.12306367283200913,1.0786503826491112,5,150
266,0.04183067409363792,0.11787380877492971,1.1073921337434534,5,160
267,0.04048648771855076,0.11390183987560111,1.1304969586873355,5,170
268,0.039455101266105796,0.11084539579643096,1.1490066951275957,5,180
269,0.03865858941085263,0.10848159811127951,1.1637972680486226,5,190
270,0.0380402936141616,0.10664543418872735,1.1755930154407375,5,200
271,0.03755831414546974,0.10521378125009771,1.1849863923603694,5,210
272,0.037181355799104344,0.10409404263922169,1.1924581917905248,5,220
273,0.03688575837478829,0.10321604652856785,1.198396197064257,5,230
274,0.036653470247830645,0.10252617824175791,1.2031120111041091,5,240
275,0.03647063017674711,0.101983225986202,1.2068551913837806,5,250
276,0.03632653006003485,0.10155533346095845,1.209825106569903,5,260
277,0.03621281938844528,0.10121776190962119,1.2121806744451082,5,270
278,0.03612303870731213,0.10095122113434793,1.2140485038963051,5,280
279,0.03605209614879255,0.10074062535846878,1.2155292602912153,5,290
280,0.03599600633208614,0.10057413834369784,1.2167029959316462,5,300
281,0.035951658968201516,0.10044246281246423,1.2176332843202644,5,310
282,0.035916551000007714,0.10033829123034896,1.2183704787352005,5,320
283,0.03588877312146019,0.10025585464308549,1.2189546351478584,5,330
284,0.0358667878187961,0.1001906033786536,1.2194175021615692,5,340
285,0.0358493836365689,0.1001389513444516,1.2197842063488578,5,350
286,0.03583560368644034,0.10009805155482751,1.2200747671638423,5,360
287,0.03582469575651399,0.10006566327489255,1.2203049833260764,5,370
288,0.035816055041730986,0.10004001652493973,1.2204873556192246,5,380
289,0.035809203805331875,0.10001970499115131,1.2206318305470116,5,390
290,0.035803783242517366,0.10000361806648254,1.2207462894616998,5,400
291,0.03579949076013412,0.0999908792774944,1.220836945059383,5,410
292,0.03579608982768044,0.09998078796121235,1.2209087711637931,5,420
293,0.03579339506453317,0.09997279453658114,1.22096567215811,5,430
294,0.035791260065787006,0.09996646104559981,1.221010761660322,5,440
295,0.035789569763164705,0.09996144427252973,1.2210464806127619,5,450
296,0.03578823250914307,0.09995747153211523,1.2210747690586006,5,460
297,0.03578717554531776,0.09995432431923237,1.2210971817128615,5,470
298,0.035786345883225365,0.09995183109356748,1.2211149423364671,5,480
299,0.03578567160051375,0.09994985534078903,1.221129006598124,5,490
300,0.17745508863701806,0.8888218428829481,0.4584694226566586,6,0
301,0.10503294636197419,0.4848614117628459,0.6010238767882081,6,10
302,0.07998711770406354,0.3051688653476407,0.7218943133569276,6,20
303,0.06641849927485122,0.22058549890347892,0.818483154134094,6,30
304,0.05794228251107548,0.1775111775195119,0.8965111158240319,6,40
305,0.05222728794728207,0.1534169191244225,0.9599275598887465,6,50
306,0.04819129541353903,0.13862123234416424,1.0114753103451797,6,60
307,0.04525475826675822,0.12879569625082324,1.0532587922663135,6,70
308,0.04307421322899023,0.12188511093618129,1.0870027736605639,6,80
309,0.04143117094195888,0.1168333186536295,1.114155978791861,6,90
310,0.04017954192759599,0.11304709749153649,1.135936984253991,6,100
311,0.03921809601787133,0.11016347819219664,1.1533632306490322,6,110
312,0.03847475100402088,0.10794399016978051,1.1672761472031086,6,120
313,0.03789710028400908,0.10622335508561224,1.1783655596164544,6,130
314,0.03744640587894587,0.10488263784108702,1.1871929204280685,6,140
315,0.03709368653276177,0.10383407069124342,1.1942124316207168,6,150
316,0.03681689429426343,0.10301171005169427,1.199789683312304,6,160
317,0.03659929103216365,0.10236536056619092,1.2042182976529447,6,170
318,0.03642795141622098,0.10185650787051785,1.2077330798778252,6,180
